Company,date,Adjusted,return
AAPL,2022-01-03,2.459978074772154,1
AAPL,2022-01-04,2.428756843773319,0.9873083295664224
AAPL,2022-01-05,2.364151623640678,0.9610458108898586
AAPL,2022-01-06,2.324686423127552,0.9450029034680999
AAPL,2022-01-07,2.326984170237027,0.9459369553334557
AAPL,2022-01-10,2.327254357796242,0.9460467886535107
AAPL,2022-01-11,2.36631438177565,0.9619249886992675
AAPL,2022-01-12,2.3723966412060133,0.9643974739188469
AAPL,2022-01-13,2.327254357796242,0.9460467886535107
AAPL,2022-01-14,2.3391482698773363,0.9508817553562916
AAPL,2022-01-18,2.2949519573401305,0.9329156145233903
AAPL,2022-01-19,2.2467013641432394,0.9133013774325333
AAPL,2022-01-20,2.2234545439301074,0.903851366291566
AAPL,2022-01-21,2.195071435159178,0.8923134143634546
AAPL,2022-01-24,2.1843945199506996,0.8879731662458092
AAPL,2022-01-25,2.1595253167210258,0.8778636439355435
AAPL,2022-01-26,2.1583091582892453,0.8773692661830536
AAPL,2022-01-27,2.151956920909876,0.8747870328515807
AAPL,2022-01-28,2.302115176617562,0.9358275182313512
AAPL,2022-01-31,2.3622598915057558,0.9602768072331503
AAPL,2022-02-01,2.3599623540064893,0.959342840575956
AAPL,2022-02-02,2.3765861204504106,0.966100529440911
AAPL,2022-02-03,2.336850313157652,0.9499476182827743
AAPL,2022-02-04,2.3329259908274573,0.9483523510848916
AAPL,2022-02-07,2.3230470616840924,0.9443364904377272
AAPL,2022-02-08,2.3659463062488997,0.961775363167835
AAPL,2022-02-09,2.3855691755611264,0.9697522104062171
AAPL,2022-02-10,2.3292720656666863,0.9468670024152254
AAPL,2022-02-11,2.2821778919920517,0.9277228587508569
AAPL,2022-02-14,2.285425802178269,0.9290431592118755
AAPL,2022-02-15,2.3383391744711535,0.9505528518532562
AAPL,2022-02-16,2.3350912642849355,0.9492325513922373
AAPL,2022-02-17,2.285425802178269,0.9290431592118755
AAPL,2022-02-18,2.2640436743831174,0.9203511598747952
AAPL,2022-02-22,2.2237161374707592,0.9039577060770034
AAPL,2022-02-23,2.1662014018730766,0.8805775238763918
AAPL,2022-02-24,2.202334428896025,0.8952658771562457
AAPL,2022-02-25,2.2308885795973805,0.9068733589440663
AAPL,2022-02-28,2.234542085537734,0.9083585371974098
AAPL,2022-03-01,2.2085590136582014,0.8977962187174212
AAPL,2022-03-02,2.2540295466550404,0.9162803399635224
AAPL,2022-03-03,2.249563591545163,0.9144648948765611
AAPL,2022-03-04,2.2081536275142746,0.8976314261332579
AAPL,2022-03-07,2.1557812591704466,0.8763416557564716
AAPL,2022-03-08,2.1306097980196026,0.8661092632774552
AAPL,2022-03-09,2.2051759048872714,0.8964209589922941
AAPL,2022-03-10,2.145225498662687,0.8720506579561204
AAPL,2022-03-11,2.0939363958782247,0.8512012433574911
AAPL,2022-03-14,2.038316117348179,0.8285911725196862
AAPL,2022-03-15,2.098807737132029,0.8531814810286158
AAPL,2022-03-16,2.1597055815006416,0.8779369229543544
AAPL,2022-03-17,2.1736446603895394,0.883603265687994
AAPL,2022-03-18,2.219114774165961,0.9020872165177725
AAPL,2022-03-21,2.2380606025035843,0.9097888413948064
AAPL,2022-03-22,2.2846137722291626,0.9287130627945805
AAPL,2022-03-23,2.303424401982074,0.9363597284075063
AAPL,2022-03-24,2.3556611525207725,0.9575943691038615
AAPL,2022-03-25,2.364457864155816,0.961170300013676
AAPL,2022-03-28,2.376366239341321,0.9660111460795938
AAPL,2022-03-29,2.42183677233816,0.9844952673256949
AAPL,2022-03-30,2.405732839212201,0.9779488947010322
AAPL,2022-03-31,2.3629690028423145,0.9605650664431941
AAPL,2022-04-01,2.358909272317199,0.9589147547730418
AAPL,2022-04-04,2.4147995287962507,0.9816345737227403
AAPL,2022-04-05,2.3690585986299877,0.9630405339484226
AAPL,2022-04-06,2.3253477433364913,0.9452717352173425
AAPL,2022-04-07,2.3295426724463186,0.9469770061516031
AAPL,2022-04-08,2.301800132473652,0.9356994503647549
AAPL,2022-04-11,2.243067980782936,0.911824379162685
AAPL,2022-04-12,2.268915854077757,0.9223317383785654
AAPL,2022-04-13,2.305995690414106,0.9374049769234998
AAPL,2022-04-14,2.236842976800342,0.9092938671851867
AAPL,2022-04-18,2.2338658830039657,0.9080836556687072
AAPL,2022-04-19,2.2653971275016977,0.9209013489730072
AAPL,2022-04-20,2.2630962362390896,0.9199660189852303
AAPL,2022-04-21,2.2521350895874033,0.9155102286007158
AAPL,2022-04-22,2.1894777771256573,0.8900395493681176
AAPL,2022-04-25,2.204228885963662,0.8960359885190523
AAPL,2022-04-26,2.1219493330203156,0.8625887176725562
AAPL,2022-04-27,2.118836411808601,0.8613232912674842
AAPL,2022-04-28,2.21451383008158,0.9002168973748642
AAPL,2022-04-29,2.133452112451685,0.8672646859461494
AAPL,2022-05-02,2.137647251171721,0.8689700420885713
AAPL,2022-05-03,2.15821672018714,0.8773316893838725
AAPL,2022-05-04,2.246721905943707,0.9133097278323512
AAPL,2022-05-05,2.1215431084355534,0.8624235842557472
AAPL,2022-05-06,2.13157190887825,0.8665003687383185
AAPL,2022-05-09,2.06082678650781,0.8377419325977881
AAPL,2022-05-10,2.0940309300824187,0.8512396722382862
AAPL,2022-05-11,1.9854738029160972,0.807110365445023
AAPL,2022-05-12,1.9320760214305477,0.7854037567426283
AAPL,2022-05-13,1.9937408295533625,0.8104709753309591
AAPL,2022-05-16,1.9724630876422204,0.8018214096582599
AAPL,2022-05-17,2.0226081379067486,0.8222057581119234
AAPL,2022-05-18,1.9084942441036647,0.775817582959731
AAPL,2022-05-19,1.8614663072550286,0.7567003650743676
AAPL,2022-05-20,1.8647188288658412,0.7580225401149373
AAPL,2022-05-23,1.9395297604574533,0.7884337589623008
AAPL,2022-05-24,1.90226022688209,0.7732834070312923
AAPL,2022-05-25,1.9044282252722837,0.7741647150447364
AAPL,2022-05-26,1.9486102843152873,0.7921250617226618
AAPL,2022-05-27,2.0280294963485903,0.824409581998583
AAPL,2022-05-31,2.017187198685325,0.8200021046415868
AAPL,2022-06-01,2.0154254248798935,0.8192859300449516
AAPL,2022-06-02,2.049307447869941,0.8330592328794436
AAPL,2022-06-03,1.9702944604214003,0.8009398460203315
AAPL,2022-06-06,1.980595125304983,0.8051271454882492
AAPL,2022-06-07,2.0154254248798935,0.8192859300449516
AAPL,2022-06-08,2.005260797021858,0.8151539306737877
AAPL,2022-06-09,1.9331605446511666,0.7858446237697538
AAPL,2022-06-10,1.8584848116442663,0.7554883641864985
AAPL,2022-06-13,1.7873330454686465,0.7265646242128363
AAPL,2022-06-14,1.7992592375219043,0.7314127129724739
AAPL,2022-06-15,1.8354446670970663,0.7461223682926797
AAPL,2022-06-16,1.7626671641415623,0.7165377538191363
AAPL,2022-06-17,1.782996000637215,0.724801582145141
AAPL,2022-06-21,1.8414082871492172,0.7485466256929021
AAPL,2022-06-22,1.8343609823172828,0.7456818420981999
AAPL,2022-06-23,1.8739351801390134,0.7617690577638907
AAPL,2022-06-24,1.9198783841568219,0.7804453234139672
AAPL,2022-06-27,1.9198783841568219,0.7804453234139672
AAPL,2022-06-28,1.862686448280777,0.7571963617819242
AAPL,2022-06-29,1.8869454761924724,0.767057843134331
AAPL,2022-06-30,1.852928045007504,0.7532294958275694
AAPL,2022-07-01,1.8828796669713002,0.7654050604274978
AAPL,2022-07-05,1.9185232541565704,0.7798944526504638
AAPL,2022-07-06,1.936954908651871,0.7873870619075636
AAPL,2022-07-07,1.9834410031106156,0.8062840166956872
AAPL,2022-07-08,1.9927919241378733,0.8100852379842646
AAPL,2022-07-11,1.9633827733945954,0.7981301921060603
AAPL,2022-07-12,1.976800132473652,0.8035844517259552
AAPL,2022-07-13,1.9717854178369902,0.8015459316724274
AAPL,2022-07-14,2.012172903269081,0.8179637550043819
AAPL,2022-07-15,2.0352119997652367,0.8273293248573935
AAPL,2022-07-18,1.9931989871634708,0.8102507122337191
AAPL,2022-07-19,2.0464611508438906,0.8319021912556828
AAPL,2022-07-20,2.0741085277817373,0.843141062537252
AAPL,2022-07-21,2.1054159085764113,0.8558677535251681
AAPL,2022-07-22,2.0883389648609447,0.848925844615249
AAPL,2022-07-25,2.072889225196824,0.8426454066623409
AAPL,2022-07-26,2.054592769286235,0.8352077566693492
AAPL,2022-07-27,2.1249312478514955,0.863800888976748
AAPL,2022-07-28,2.1325208142937395,0.866886106085013
AAPL,2022-07-29,2.2024526490538197,0.89531393455928
AAPL,2022-08-01,2.188900091390051,0.8898047156752767
AAPL,2022-08-02,2.1685712548943985,0.881540887349272
AAPL,2022-08-03,2.251513804928355,0.9152576716103021
AAPL,2022-08-04,2.2471769697071324,0.9134947147507682
AAPL,2022-08-05,2.2440554544768547,0.9122257948110785
AAPL,2022-08-08,2.2375407691856224,0.9095775251545143
AAPL,2022-08-09,2.2382199062623145,0.9098535995974766
AAPL,2022-08-10,2.2968487201200647,0.9336866631759723
AAPL,2022-08-11,2.2866700483780362,0.9295489548579942
AAPL,2022-08-12,2.3356632905449026,0.9494650844647201
AAPL,2022-08-15,2.350455902204261,0.9554783948316137
AAPL,2022-08-16,2.3482849692711434,0.9545958939039099
AAPL,2022-08-17,2.3689133387552506,0.9629814846925667
AAPL,2022-08-18,2.363484853566308,0.9607747637284194
AAPL,2022-08-19,2.327792007981957,0.9462653475875227
AAPL,2022-08-22,2.274184197067134,0.924473360307397
AAPL,2022-08-23,2.2695698379293865,0.9225975878421586
AAPL,2022-08-24,2.273641306626198,0.9242526711693498
AAPL,2022-08-25,2.307570282303029,0.9380450606319973
AAPL,2022-08-26,2.220576176542102,0.9026812878191098
AAPL,2022-08-29,2.1901768271721904,0.8903237185864136
AAPL,2022-08-30,2.156654704910748,0.8766967181650593
AAPL,2022-08-31,2.133718946247558,0.8673731559356218
AAPL,2022-09-01,2.1437617905742483,0.8714556493650075
AAPL,2022-09-02,2.1145827918402937,0.8595941620480292
AAPL,2022-09-06,2.0972115553915938,0.852532620879493
AAPL,2022-09-07,2.116618945409117,0.8604218741279477
AAPL,2022-09-08,2.0962613923148514,0.8521463722838301
AAPL,2022-09-09,2.1357544709857548,0.868200612391056
AAPL,2022-09-12,2.2179977613629696,0.9016331422256286
AAPL,2022-09-13,2.0878468000905515,0.8487257758522626
AAPL,2022-09-14,2.1077968709388024,0.856835633030603
AAPL,2022-09-15,2.067896729242301,0.8406159186739224
AAPL,2022-09-16,2.0452322061893704,0.8314026158053471
AAPL,2022-09-19,2.0965324183149017,0.8522565464365308
AAPL,2022-09-20,2.12937582272007,0.8656076428312457
AAPL,2022-09-21,2.0862183383779525,0.848063793646283
AAPL,2022-09-22,2.0729181514056463,0.8426571653886153
AAPL,2022-09-23,2.0415675909079476,0.829912921519449
AAPL,2022-09-26,2.046182159655904,0.8317887791928487
AAPL,2022-09-27,2.0596181740435484,0.8372506223391087
AAPL,2022-09-28,2.033560690539872,0.8266580549618203
AAPL,2022-09-29,1.933674089662863,0.7860533837652038
AAPL,2022-09-30,1.87558795663584,0.7624409241165937
AAPL,2022-10-03,1.9332668170270564,0.7858878243075877
AAPL,2022-10-04,1.982802949634859,0.8060246430523608
AAPL,2022-10-05,1.9868744183316704,0.8076797263795521
AAPL,2022-10-06,1.9737098491644938,0.8023282278023154
AAPL,2022-10-07,1.9012377482832923,0.7728677616199434
AAPL,2022-10-10,1.9057162800057015,0.7746883191965893
AAPL,2022-10-11,1.8861734817932572,0.766744021475865
AAPL,2022-10-12,1.8774876539586984,0.7632131656834354
AAPL,2022-10-13,1.9405954187592753,0.7888669572548997
AAPL,2022-10-14,1.8780307540098433,0.7634339400296439
AAPL,2022-10-17,1.9327241361963292,0.7856672203777022
AAPL,2022-10-18,1.9509097083064333,0.7930597952533089
AAPL,2022-10-19,1.952402552213903,0.7936666477788575
AAPL,2022-10-20,1.9460241135584269,0.7910737634272086
AAPL,2022-10-21,1.998681761396507,0.8124795021116713
AAPL,2022-10-24,2.0282674039356414,0.8245062932617813
AAPL,2022-10-25,2.0674896662167033,0.8404504444244678
AAPL,2022-10-26,2.0269108066639276,0.8239548260411478
AAPL,2022-10-27,1.9651598487452733,0.7988525868984783
AAPL,2022-10-28,2.11363283837376,0.8592079986605277
AAPL,2022-10-31,2.081061088799269,0.8459673320429977
AAPL,2022-11-01,2.0445536979433045,0.831126796986869
AAPL,2022-11-02,1.9682817831959687,0.8001216772544907
AAPL,2022-11-03,1.8848166749113349,0.7661924690470703
AAPL,2022-11-04,1.8811461905440643,0.7647003889326527
AAPL,2022-11-07,1.8884867400581877,0.7676843787451649
AAPL,2022-11-08,1.8963714376745004,0.7708895689446926
AAPL,2022-11-09,1.8334307322103816,0.7453036882778706
AAPL,2022-11-10,1.996559458031844,0.811616769477414
AAPL,2022-11-11,2.0350306869345767,0.8272556197977755
AAPL,2022-11-14,2.0157270539704366,0.8194085445892179
AAPL,2022-11-15,2.0396525920398427,0.8291344597568244
AAPL,2022-11-16,2.0226601212385447,0.8222268897359526
AAPL,2022-11-17,2.048896611860584,0.8328922248830837
AAPL,2022-11-18,2.0566452724513495,0.8360421149858576
AAPL,2022-11-21,2.012056779213375,0.8179165496829618
AAPL,2022-11-22,2.041555643126043,0.8299080646542487
AAPL,2022-11-23,2.053655182822024,0.8348266205633708
AAPL,2022-11-25,2.0134161014178034,0.8184691246096933
AAPL,2022-11-28,1.9605354283175007,0.7969727244414924
AAPL,2022-11-29,1.9190734809548164,0.78011812407416
AAPL,2022-11-30,2.0123288532644694,0.8180271498764694
AAPL,2022-12-01,2.016135374657287,0.8195745300876408
AAPL,2022-12-02,2.0093381348045174,0.8168113998294984
AAPL,2022-12-05,1.993297503961633,0.810290760069581
AAPL,2022-12-06,1.942727154583337,0.7897335242564203
AAPL,2022-12-07,1.9159469350795262,0.7788471591385966
AAPL,2022-12-08,1.9391929168518223,0.788296829446918
AAPL,2022-12-09,1.9325319236348086,0.7855890844936909
AAPL,2022-12-12,1.9642057030745625,0.7984647193477485
AAPL,2022-12-13,1.9775278991187988,0.8038802944623642
AAPL,2022-12-14,1.9468053308068316,0.7913913342447766
AAPL,2022-12-15,1.855589256219135,0.7543112986448068
AAPL,2022-12-16,1.8285369626642296,0.7433143333334753
AAPL,2022-12-19,1.799445580997577,0.7314884630279657
AAPL,2022-12-20,1.7984941602595812,0.7311017031833342
AAPL,2022-12-21,1.8413154298266943,0.7485088784773983
AAPL,2022-12-22,1.7975425299113768,0.7307148581305414
AAPL,2022-12-23,1.7925125137294686,0.7286701178812308
AAPL,2022-12-27,1.767635554922067,0.7185574428689929
AAPL,2022-12-28,1.7133953500071268,0.696508382565899
AAPL,2022-12-29,1.7619259824430489,0.7162364577603971
AAPL,2022-12-30,1.7662764423278472,0.7180049531504227
AAPL,2023-01-03,1.7002090861833334,0.6911480649439564
AAPL,2023-01-04,1.7177456002817162,0.698276792747763
AAPL,2023-01-05,1.6995293202760147,0.6908717348765099
AAPL,2023-01-06,1.7620616002481786,0.7162915874408283
AAPL,2023-01-09,1.7692667415673813,0.7192205327810708
AAPL,2023-01-10,1.777151439183694,0.7224257229805985
AAPL,2023-01-11,1.8146712473484308,0.7376778134563284
AAPL,2023-01-12,1.8135837895848879,0.7372357535149431
AAPL,2023-01-13,1.8319355825906145,0.7446958984625465
AAPL,2023-01-17,1.847976423043708,0.7512166234306253
AAPL,2023-01-18,1.8380526373156478,0.7471825282369196
AAPL,2023-01-19,1.8388684402485138,0.7475141584011199
AAPL,2023-01-20,1.874213123275956,0.7618820437859178
AAPL,2023-01-23,1.9182578876321592,0.7797865791181211
AAPL,2023-01-24,1.937561520596299,0.7876336543266786
AAPL,2023-01-25,1.9284533281908962,0.7839311040890118
AAPL,2023-01-26,1.9570009809757773,0.7955359444238287
AAPL,2023-01-27,1.983781200479588,0.8064223095416524
AAPL,2023-01-30,1.943950858982636,0.7902309695027209
AAPL,2023-01-31,1.9614870586657052,0.7973595694942852
AAPL,2023-02-01,1.9769839606268185,0.8036591792835102
AAPL,2023-02-02,2.050256562895639,0.8334450554342995
AAPL,2023-02-03,2.1002823449513284,0.8537809204441219
AAPL,2023-02-06,2.062626709371253,0.8384736150797996
AAPL,2023-02-07,2.102321433063076,0.8546098254383001
AAPL,2023-02-08,2.06520994558519,0.8395237204609932
AAPL,2023-02-09,2.0509359095825404,0.8337212150854233
AAPL,2023-02-10,2.055973471731967,0.8357690228285445
AAPL,2023-02-13,2.0946396381289354,0.8514871167390154
AAPL,2023-02-14,2.0857896855008424,0.8478895429562033
AAPL,2023-02-15,2.114789048285808,0.8596780068788549
AAPL,2023-02-16,2.0927336524998115,0.8507123189273316
AAPL,2023-02-17,2.0769403617033766,0.8442922247978756
AAPL,2023-02-21,2.021527806890307,0.8217665952480261
AAPL,2023-02-22,2.027382639244062,0.8241466296124775
AAPL,2023-02-23,2.0340536937511002,0.8268584645574522
AAPL,2023-02-24,1.9974299692292214,0.811970638971742
AAPL,2023-02-27,2.013903235543184,0.8186671483768059
AAPL,2023-02-28,2.0069598973748417,0.8158446280301619
AAPL,2023-03-01,1.9783686456665186,0.8042220643977721
AAPL,2023-03-02,1.9865377843362484,0.8075428820723306
AAPL,2023-03-03,2.0562457553932707,0.8358797082302137
AAPL,2023-03-06,2.094367144857423,0.8513763461291849
AAPL,2023-03-07,2.064006154155732,0.8390343699900265
AAPL,2023-03-08,2.0812971098944404,0.8460632764327433
AAPL,2023-03-09,2.050255305234386,0.8334445441853311
AAPL,2023-03-10,2.021800300161819,0.8218773658578566
AAPL,2023-03-13,2.048621184046148,0.8327802613589935
AAPL,2023-03-14,2.0774849290259834,0.8445135956012139
AAPL,2023-03-15,2.082930811862261,0.8467273888427582
AAPL,2023-03-16,2.1218692619205326,0.8625561681548982
AAPL,2023-03-17,2.110296682289614,0.857851825563556
AAPL,2023-03-20,2.1429719793072803,0.8711345850128217
AAPL,2023-03-21,2.168567901131057,0.8815395240186895
AAPL,2023-03-22,2.148826602050826,0.8735145341691117
AAPL,2023-03-23,2.163802832253142,0.8796024868853988
AAPL,2023-03-24,2.1817741827297956,0.8869079790200465
AAPL,2023-03-27,2.154953089235258,0.8760049983107482
AAPL,2023-03-28,2.1463758394888863,0.872518280345928
AAPL,2023-03-29,2.1888541867543116,0.8897860550879284
AAPL,2023-03-30,2.210501471463666,0.8985858427491902
AAPL,2023-03-31,2.245082963720665,0.9126434852183012
AAPL,2023-04-03,2.262374129069582,0.9196724768691794
AAPL,2023-04-04,2.255021841383763,0.9166837153996285
AAPL,2023-04-05,2.2295623758059513,0.9063342469068372
AAPL,2023-04-06,2.2418157693952327,0.9113153456064329
AAPL,2023-04-10,2.206009105467473,0.8967596614338915
AAPL,2023-04-11,2.1892625074411622,0.8899520405863514
AAPL,2023-04-12,2.1797321600751243,0.8860778811116086
AAPL,2023-04-13,2.2540687437640963,0.9162962738897057
AAPL,2023-04-14,2.2493038844963906,0.9143593219645765
AAPL,2023-04-17,2.249575958547485,0.9144699221580841
AAPL,2023-04-18,2.2664585935993427,0.921332843102378
AAPL,2023-04-19,2.2822518843957775,0.9277529372318338
AAPL,2023-04-20,2.2689089369408646,0.9223289265092388
AAPL,2023-04-21,2.2467168752986946,0.9133076828364775
AAPL,2023-04-24,2.250937586464211,0.9150234343745911
AAPL,2023-04-25,2.2296984128314987,0.9063895470035911
AAPL,2023-04-26,2.2295623758059513,0.9063342469068372
AAPL,2023-04-27,2.2928711567968207,0.9320697531050919
AAPL,2023-04-28,2.310161693315111,0.9390984891314859
AAPL,2023-05-01,2.30893652164435,0.9386004474280555
AAPL,2023-05-02,2.2946408957901885,0.9327891656118605
AAPL,2023-05-03,2.2798011218338377,0.9267566834086501
AAPL,2023-05-04,2.2572001106741904,0.9175691986129816
AAPL,2023-05-05,2.363123904786659,0.9606280352744746
AAPL,2023-05-08,2.3621708071669922,0.960240593764552
AAPL,2023-05-09,2.338617117608096,0.9506658378752832
AAPL,2023-05-10,2.3629876581509026,0.9605726499695594
AAPL,2023-05-11,2.3655744577383895,0.9616242038894969
AAPL,2023-05-12,2.3527588895689577,0.9564145769010047
AAPL,2023-05-15,2.3459421559667644,0.9536435222838514
AAPL,2023-05-16,2.3459421559667644,0.9536435222838514
AAPL,2023-05-17,2.354394687638867,0.9570795413926336
AAPL,2023-05-18,2.386570273918621,0.9701591645851023
AAPL,2023-05-19,2.388070244573192,0.9707689141881388
AAPL,2023-05-22,2.374981344691412,0.9654481757571703
AAPL,2023-05-23,2.338988756508397,0.9508169119454599
AAPL,2023-05-24,2.3428059680218665,0.9523686377728631
AAPL,2023-05-25,2.358485021254475,0.9587422934543516
AAPL,2023-05-26,2.3917505806202786,0.9722649990861424
AAPL,2023-05-30,2.4172456799335955,0.982628952966373
AAPL,2023-05-31,2.416564237144606,0.9823519412336352
AAPL,2023-06-01,2.4552836445346236,0.9980916780171039
AAPL,2023-06-02,2.4670086107873797,1.0028579669417894
AAPL,2023-06-05,2.448330664296674,0.9952652380950352
AAPL,2023-06-06,2.4432861850103547,0.9932146184825874
AAPL,2023-06-07,2.4243353260277187,0.9855109486096797
AAPL,2023-06-08,2.461827675255096,1.0007518768162653
AAPL,2023-06-09,2.467144857423136,1.0029133522467049
AAPL,2023-06-12,2.5057280181773973,1.0185977037252583
AAPL,2023-06-13,2.499183987456925,1.0159375049260968
AAPL,2023-06-14,2.5079096412311666,1.0194845502691938
AAPL,2023-06-15,2.535994893895312,1.0309014213999443
AAPL,2023-06-16,2.5211339493078673,1.024860333172432
AAPL,2023-06-20,2.5223612170807166,1.0253592269574763
AAPL,2023-06-21,2.5080460974771315,1.0195400207822705
